Latitude,Longitude,Date,Text,Person,Original BBX,tweet id,lang,location,BBX method flag
38.7653,8.995,Fri Feb 19 09:55:41 +0000 2021,"Happy Birthday to the beautiful, humble and charming @zeritu_kebede 💙💙💙 @ Addis Ababa, Ethiopia https://t.co/aSyfsfuiFU",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1362702388318990340,en,Ethiopia,False
38.7653,8.995,Thu Feb 18 15:05:15 +0000 2021,"😉 @ Addis Ababa, Ethiopia https://t.co/IHDX0wOH1N",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1362417903228784642,cy,Ethiopia,False
38.7653,8.995,Mon Feb 15 10:12:19 +0000 2021,"#TB #Mesfine @nardos_adane_official @shewit_kebede_dayeeee @martina.goytom 😊😉😊 @ Addis Ababa, Ethiopia https://t.co/dgN9byf43I",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1361257022029787138,cy,Ethiopia,False
38.7653,8.995,Mon Feb 08 09:24:58 +0000 2021,"#SmileEveryday #HappyMonday 😎 @ Addis Ababa, Ethiopia https://t.co/U2AbvZ8164",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1358708391741435905,cy,Ethiopia,False
38.7653,8.995,Fri Feb 05 17:48:07 +0000 2021,"#GodsWill #NotMine 🙏🏽🙏🏽🙏🏽 @ Addis Ababa, Ethiopia https://t.co/lM6EY386vg",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1357747849434382342,cy,Ethiopia,False
38.7653,8.995,Wed Feb 03 09:37:11 +0000 2021,"#Throwback @chernet_fikadu
📸 @ela_film_production @ Addis Ababa, Ethiopia https://t.co/YiNMPPgODh",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1356899525605150722,cy,Ethiopia,False
38.7653,8.995,Fri Jan 22 11:02:06 +0000 2021,"😎😉 @ Addis Ababa, Ethiopia https://t.co/USFEoT6ZVg",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1352572240957763589,cy,Ethiopia,False
38.7653,8.995,Wed Jan 20 17:03:09 +0000 2021,"#MLK @ Addis Ababa, Ethiopia https://t.co/PljyohIFzB",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1351938327004540929,cy,Ethiopia,False
38.7653,8.995,Tue Jan 19 14:24:11 +0000 2021,"ሁላችንም የምንችለውን እናድርግ። ፈጣሪ ከኛ ጋር ይሁን ። 💚💛❤️ @ Addis Ababa, Ethiopia https://t.co/8vDdrQcKn6",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1351535932068012032,und,Ethiopia,False
38.7653,8.995,Sun Jan 17 09:24:00 +0000 2021,"😊😉 @ Addis Ababa, Ethiopia https://t.co/uhRk77OVqW",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1350735613037830145,cy,Ethiopia,False
38.7653,8.995,Wed Jan 13 15:49:23 +0000 2021,"#TB 😉 @ Addis Ababa, Ethiopia https://t.co/inAKmV2YOV",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1349383045959266317,cy,Ethiopia,False
38.7653,8.995,Wed Jan 13 13:08:26 +0000 2021,"🙏🏽🙏🏽🙏🏽 @ Addis Ababa, Ethiopia https://t.co/RCiZRLK3Vl",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1349342542165397504,cy,Ethiopia,False
38.7653,8.995,Mon Jan 11 10:23:52 +0000 2021,"💯 😉 @ Addis Ababa, Ethiopia https://t.co/Vzsju0fPea",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1348576350852927488,cy,Ethiopia,False
38.7653,8.995,Sat Jan 09 11:10:34 +0000 2021,"😊😉 @ Addis Ababa, Ethiopia https://t.co/p80nv73XBa",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1347863329101000704,cy,Ethiopia,False
38.7653,8.995,Thu Jan 07 13:35:15 +0000 2021,"እንኳን ለጌታችንና መድሃኒታችን እየሱስ ክርስቶስ ልደት በአል አደረሰን። መልካም ገና!
💚💛❤️ @ Addis Ababa, Ethiopia https://t.co/jruF4pRNUB",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1347174964873596930,am,Ethiopia,False
38.7653,8.995,Tue Jan 05 13:20:16 +0000 2021,"የድሮሮሮሮ ፎቶ ከእማሚ ጋር 😍❤️😍 @ Addis Ababa, Ethiopia https://t.co/Tyl50t32Fq",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1346446420073734147,et,Ethiopia,False
38.7653,8.995,Tue Dec 22 09:22:00 +0000 2020,"🤔😉 @ Addis Ababa, Ethiopia https://t.co/J7Bdr2brCb",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1341313027166105600,cy,Ethiopia,False
38.7653,8.995,Sun Dec 20 12:27:24 +0000 2020,"🙏🏽🙏🏽🙏🏽 @ Addis Ababa, Ethiopia https://t.co/Mf7KWNisf6",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1340634907849105408,cy,Ethiopia,False
38.7653,8.995,Sat Dec 19 12:12:42 +0000 2020,"#LastSaturday 😊😎😊 @ Addis Ababa, Ethiopia https://t.co/ZUoX8EXlGD",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1340268820943003648,cy,Ethiopia,False
38.7653,8.995,Thu Dec 17 15:03:34 +0000 2020,"😊😉😎 @ Addis Ababa, Ethiopia https://t.co/s5fO4rviJc",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1339587043492392962,cy,Ethiopia,False
38.7653,8.995,Sat Dec 12 09:03:40 +0000 2020,"#Saturday 😉 @ Addis Ababa, Ethiopia https://t.co/hxcqZJCfmy",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1337684532854665218,cy,Ethiopia,False
38.7653,8.995,Wed Dec 09 17:40:47 +0000 2020,"“No one starts out on top. You have to work your way up.” - #MuhammadAli 
💪🏾💪🏾💪🏾 @ Addis Ababa, Ethiopia https://t.co/XGGZOCvvui",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1336727506326609925,en,Ethiopia,False
38.7653,8.995,Sun Dec 06 13:51:36 +0000 2020,"🙏🏽 @ Addis Ababa, Ethiopia https://t.co/14s1NDxRd2",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1335582669002973186,cy,Ethiopia,False
38.7653,8.995,Thu Dec 03 10:50:58 +0000 2020,"#BlackAndWhite ⚫⚪ 😉 @ Addis Ababa, Ethiopia https://t.co/S5EAJd18UO",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1334450043944906752,cy,Ethiopia,False
38.7653,8.995,Sat Nov 21 09:25:12 +0000 2020,"😉😊 @ Addis Ababa, Ethiopia https://t.co/oHZquP2iWy",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1330079806222905344,cy,Ethiopia,False
38.7653,8.995,Tue Nov 17 08:42:06 +0000 2020,"#ለሀገር_መከላከያ_ክብር_እቆማለሁ
💚💛❤️
Pic By @addisu_dag @ Addis Ababa, Ethiopia https://t.co/LLazw6wULP",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1328619411759108096,en,Ethiopia,False
38.7653,8.995,Tue Nov 03 20:10:55 +0000 2020,"በድጋሚ ከአመት በኃላ 💚💛❤️ @ Addis Ababa, Ethiopia https://t.co/gfdaHfmlUy",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1323719327036616706,et,Ethiopia,False
38.7653,8.995,Sat Oct 31 10:43:00 +0000 2020,"#HappySaturday 😊😉 @ Addis Ababa, Ethiopia https://t.co/wafOHEB2cj",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1322489239947399171,cy,Ethiopia,False
38.7653,8.995,Fri Oct 16 15:42:24 +0000 2020,3 Years Back #Memories #7thLezaAward #MeazaBiru #HaileGebrselassie  @zeritu_kebede @kidist.yilma.9843 @sima__tem #AmanuelHabtamu @tesfayewondmagegn @bisrat.getachew #Taza #EthiopianFilm #AwardWinningFilm 🔥💪🏾🏆 https://t.co/HU9cVXIzoY,Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1317128768503296002,en,Ethiopia,False
38.7653,8.995,Thu Oct 15 06:08:45 +0000 2020,"#DearGod #ThankYou 🙏🏽🙏🏽🙏🏽 @ Addis Ababa, Ethiopia https://t.co/zfCznKru1F",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1316622017748185088,cy,Ethiopia,False
38.7653,8.995,Wed Oct 14 12:57:10 +0000 2020,"#Selfie 😉 @ Addis Ababa, Ethiopia https://t.co/ddZFsu74nD",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1316362412115730432,cy,Ethiopia,False
38.7653,8.995,Sun Oct 11 11:12:45 +0000 2020,"#Sunday 😉 @ Addis Ababa, Ethiopia https://t.co/fQiDZWWdpf",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1315248971804274689,cy,Ethiopia,False
38.7653,8.995,Thu Oct 08 07:33:58 +0000 2020,"#NeverGiveUp 💪🏾😉 @ Addis Ababa, Ethiopia https://t.co/75lHrHp4ML",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1314106749893382145,cy,Ethiopia,False
38.7653,8.995,Tue Oct 06 21:38:19 +0000 2020,"#TB @nardos_adane_official @shewit_kebede_dayeeee #Mesfine 😊😉😊😉 @ Addis Ababa, Ethiopia https://t.co/M7AzxIrlav",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1313594462539526145,cy,Ethiopia,False
38.7653,8.995,Wed Sep 30 11:23:14 +0000 2020,"😉 @ Addis Ababa, Ethiopia https://t.co/SXhBUgv29L",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1311265344187707394,cy,Ethiopia,False
38.7653,8.995,Sun Sep 27 10:19:13 +0000 2020,"#ደመራ #2013 💚💛❤️
🔥🔥🔥 @ Addis Ababa, Ethiopia https://t.co/sX1PaQaSku",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1310162067106811904,cy,Ethiopia,False
38.7653,8.995,Sat Sep 26 16:08:34 +0000 2020,"“መስቀል ሃይላችን ነው ፤ ሃይላችን መስቀል ነው የሚያጸናን መስቀል ነው መስቀል ቤዛችን ነው መስቀል የነፍሳችን መዳኛ ነው።"" 
💚💛❤
#Ethiopia #Meskel #መስቀል @ Addis Ababa, Ethiopia https://t.co/tnYJiF77ox",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1309887598031142912,am,Ethiopia,False
38.7653,8.995,Sat Sep 19 13:59:40 +0000 2020,"#Throwback #HappyWeekendEveryone 😉 @ Addis Ababa, Ethiopia https://t.co/PMJOknLm9E",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1307318442496798722,cy,Ethiopia,False
38.7653,8.995,Thu Sep 17 10:42:49 +0000 2020,"😉 @ Addis Ababa, Ethiopia https://t.co/zQ3enDKWjJ",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1306544130361823235,cy,Ethiopia,False
38.7653,8.995,Wed Sep 16 12:14:52 +0000 2020,"😊😉💪🏽🔥 @ Addis Ababa, Ethiopia https://t.co/XtXcpLMSch",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1306204906798354432,cy,Ethiopia,False
38.7653,8.995,Mon Sep 14 14:16:12 +0000 2020,"#SmileEveryday 😉 @ Addis Ababa, Ethiopia https://t.co/XMsiwwqoHM",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1305510665407418368,cy,Ethiopia,False
38.7653,8.995,Fri Sep 11 13:44:07 +0000 2020,"የሰላም የጤና የፍቅርና የአብሮነት አመት ይሁንልን። 
መልካም አዲስ ዓመት። 
🌻🌻🌻
#HappyNewYear #Ethiopian 🇪🇹 @ Addis Ababa, Ethiopia https://t.co/ko1sI7aayw",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1304415428823977984,am,Ethiopia,False
38.7653,8.995,Thu Sep 10 04:26:13 +0000 2020,"#NewDay #NewYear 💪🏽 @ Addis Ababa, Ethiopia https://t.co/Vct6DOqe18",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1303912639312138241,cy,Ethiopia,False
38.7653,8.995,Wed Sep 09 14:22:45 +0000 2020,"😊 @ Addis Ababa, Ethiopia https://t.co/czeHUWrn8d",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1303700372767285248,cy,Ethiopia,False
38.7653,8.995,Mon Sep 07 13:33:34 +0000 2020,"😊 #WhiteMonday @ Addis Ababa, Ethiopia https://t.co/wdvrUlISMx",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1302963221108752385,cy,Ethiopia,False
38.7653,8.995,Thu Sep 03 12:26:28 +0000 2020,"“The more you praise and celebrate your life, the more there is in life to celebrate.” Oprah Winfrey 😊😉 @ Addis Ababa, Ethiopia https://t.co/JFDkIFUxFV",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1301496781759483909,en,Ethiopia,False
38.7653,8.995,Tue Sep 01 20:45:43 +0000 2020,"#SmileMore 😊😉 @ Addis Ababa, Ethiopia https://t.co/dGR4q9uCWY",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1300897649537712128,cy,Ethiopia,False
38.7653,8.995,Sat Aug 29 17:46:11 +0000 2020,"@arsenal 🔥🔥🔥🔥🔥🔥 #FACup and #CommunityShield #TwoInARow #COYG #LondonisRed 🔴⚪ 🏆🏆@Aubameyang7 mikelarteta @mesutozil1088 @ Addis Ababa, Ethiopia https://t.co/mq8sjU9eNu",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1299765302545313793,et,Ethiopia,False
38.7653,8.995,Sat Aug 29 14:26:49 +0000 2020,"😉 @ Addis Ababa, Ethiopia https://t.co/IvxYrCckSv",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1299715132566761477,cy,Ethiopia,False
38.7653,8.995,Sat Aug 29 08:59:06 +0000 2020,"#ripchadwickboseman🖤 @ Addis Ababa, Ethiopia https://t.co/3myNSnCl8C",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1299632657370939393,cy,Ethiopia,False
38.7653,8.995,Thu Aug 27 11:07:09 +0000 2020,"😉 @ Addis Ababa, Ethiopia https://t.co/bCeIe6n2xZ",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1298940108444442625,cy,Ethiopia,False
38.7653,8.995,Fri Aug 21 08:37:22 +0000 2020,"💪🏽💪🏽💪🏽 @ Addis Ababa, Ethiopia https://t.co/ZiswovaWfk",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1296728085249720321,cy,Ethiopia,False
38.7653,8.995,Sun Aug 09 11:41:44 +0000 2020,"😊 @ Addis Ababa, Ethiopia https://t.co/sNa0Q9bj2x",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1292425828731625472,cy,Ethiopia,False
38.7653,8.995,Sun Aug 02 14:37:08 +0000 2020,"#ግድቡየኔነው
#አባይ 
#GERD
#Ethiopia
#ItsMyDam
🇪🇹🇪🇹🇪🇹
💚💛❤️ @ Addis Ababa, Ethiopia https://t.co/FdaOInB8oA",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1289933253114118145,cy,Ethiopia,False
38.7653,8.995,Sun Aug 02 10:01:08 +0000 2020,"😎 #Sunday 😊 @ Addis Ababa, Ethiopia https://t.co/EMK9LXLIPq",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1289863799512555520,cy,Ethiopia,False
38.7653,8.995,Fri Jul 31 08:15:21 +0000 2020,"ለመላው የእስልምና እምነት ተከታይ ወገኖቻችን በሙሉ እንኳን ለ1441ኛው ታላቁ የዒድ አል አድሃ (ዐረፋ) በዓል በሰላም አደረሳችሁ ።
💚💛💓 @ Addis Ababa, Ethiopia https://t.co/sMgAL0Igoo",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1289112401305055232,am,Ethiopia,False
38.7653,8.995,Thu Jul 30 16:49:23 +0000 2020,"😉 @ Addis Ababa, Ethiopia https://t.co/7jJvV2R1Wj",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1288879372049551366,cy,Ethiopia,False
38.7653,8.995,Mon Jul 27 14:39:23 +0000 2020,"#Selfiethrowback 😊 @ Addis Ababa, Ethiopia https://t.co/KwEC8VTdDB",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1287759495771414536,cy,Ethiopia,False
38.7653,8.995,Fri Jul 24 10:36:38 +0000 2020,"😊 @ Addis Ababa, Ethiopia https://t.co/KKQTfkJLfl",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1286611240916258817,cy,Ethiopia,False
38.7653,8.995,Thu Jun 25 12:09:24 +0000 2020,"😊 @ Addis Ababa, Ethiopia https://t.co/rHPKK4BY6h",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1276125336309305344,cy,Ethiopia,False
38.7653,8.995,Sun Jun 21 11:04:02 +0000 2020,"For my dad in heaven on father's day, I miss you every day not just on father's day. ☹️😊 #HappyFathersDay 🙏🏽 @ Addis Ababa, Ethiopia https://t.co/HX8K82IzGF",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1274659336204189699,en,Ethiopia,False
38.7653,8.995,Fri Jun 19 14:09:37 +0000 2020,"😎😉 #Throwback #SunnyDay #Johannesburg @ Addis Ababa, Ethiopia https://t.co/2HMFkhQQx7",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1273981265998471168,cy,Ethiopia,False
38.7653,8.995,Fri Jun 19 06:39:17 +0000 2020,"😊 @ Addis Ababa, Ethiopia https://t.co/wxj8dAx4Bc",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1273867935585579008,cy,Ethiopia,False
38.7653,8.995,Thu Jun 18 12:17:52 +0000 2020,"Coffee Time ☕😉 @ Addis Ababa, Ethiopia https://t.co/N8Q02RT5Gh",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1273590753348988929,en,Ethiopia,False
38.7653,8.995,Tue Jun 16 10:55:00 +0000 2020,"😊😉😎 @ Addis Ababa, Ethiopia https://t.co/OlL4a4GwsY",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1272845124071022592,cy,Ethiopia,False
38.7653,8.995,Thu Jun 11 18:02:54 +0000 2020,"#Throwback 😉 @ Addis Ababa, Ethiopia https://t.co/1T9yFU7vmg",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1271140867668086784,cy,Ethiopia,False
38.7653,8.995,Sun Jun 07 09:50:37 +0000 2020,"Sunday 😎😎 d_i_b_e_k_u_l_u @ Addis Ababa, Ethiopia https://t.co/dDiGsDponA",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1269567431946702849,en,Ethiopia,False
38.7653,8.995,Wed Jun 03 15:25:37 +0000 2020,"#BlackAndWhite @ Addis Ababa, Ethiopia https://t.co/cTLLTvjobE",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1268202186300887041,cy,Ethiopia,False
38.7653,8.995,Tue Jun 02 10:12:40 +0000 2020,"Keep fixing your mind 😉 @ Addis Ababa, Ethiopia https://t.co/Gc7kfHvUAE",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1267761040286191618,en,Ethiopia,False
38.7653,8.995,Sat May 30 14:15:07 +0000 2020,"#Todaysreality💯 @ Addis Ababa, Ethiopia https://t.co/iiKAXK7FEG",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1266734892689350656,cy,Ethiopia,False
38.7653,8.995,Fri May 29 11:11:51 +0000 2020,"That Face 😏😂 @ Addis Ababa, Ethiopia https://t.co/KjfnmjGFhL",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1266326381320982529,en,Ethiopia,False
38.7653,8.995,Wed May 27 16:32:42 +0000 2020,"What a beautiful sketch with my mom, Thank you so much betty.sisay.  💪🏽 #Sketch #Art #pencildrawing @ Addis Ababa, Ethiopia https://t.co/5ys16ufNxG",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1265682352707121152,en,Ethiopia,False
38.7653,8.995,Tue May 26 12:27:13 +0000 2020,"#WorkHard 💪🏽 @ Addis Ababa, Ethiopia https://t.co/BjeUgRLG06",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1265258186086297600,cy,Ethiopia,False
38.7653,8.995,Mon May 25 11:33:59 +0000 2020,"""Once you replace negative thoughts with positive ones, you'll start having positive results."" --Willie Nelson 😉 @ Addis Ababa, Ethiopia https://t.co/wmxkvo6vQC",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1264882400833699841,en,Ethiopia,False
38.7653,8.995,Sat May 23 18:16:23 +0000 2020,"ኢድ ሙባረክ! Eid Mubarak! 😊 @ Addis Ababa, Ethiopia https://t.co/oHH3PYYl8V",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1264258892265140226,et,Ethiopia,False
38.7653,8.995,Fri May 22 11:18:15 +0000 2020,"Smile 😊 @ Addis Ababa, Ethiopia https://t.co/wsqoO6PvT5",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1263791279332372481,cy,Ethiopia,False
38.7653,8.995,Wed May 20 11:41:03 +0000 2020,"😎😉 @ Addis Ababa, Ethiopia https://t.co/BPK55MvSjX",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1263072240532361216,cy,Ethiopia,False
38.74,9.03,Mon May 18 17:40:54 +0000 2020,Memory never last tesfayewondmagegn 😉 @ Addis Ababa አዲስ አበባ https://t.co/T1n4yJpmWj,Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1262438022437462019,en,Ethiopia,False
